timestamp,ip_address,method,endpoint,parameters,status_code,response_time_ms,response_size_bytes,user_agent,frequency,is_anomaly
2026-05-15T14:29:55.723142,37.188.255.58,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=matter,403,13914,202,Mozilla/5.0 (Windows NT 10.0; Win64; x64),4,True
2026-05-15T14:29:57.724960,158.160.92.197,GET,/logout,/logout,304,177,295,Mozilla/5.0 (Windows NT 10.0; Win64; x64),36,False
2026-05-15T14:29:59.726390,62.153.240.200,PUT,/login,/login,200,319,11147,Mozilla/5.0 (Windows NT 10.0; Win64; x64),24,False
2026-05-15T14:30:01.729267,33.60.136.88,PUT,/api/orders,/api/orders,200,89,2200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),33,False
2026-05-15T14:30:03.731120,168.249.231.187,GET,user=tthomas,user=tthomas&attempt=54,403,438,820,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:30:05.732223,65.110.215.97,GET,/api/products,/api/products,201,478,243,curl/7.68.0,35,False
2026-05-15T14:30:07.733646,206.46.84.32,DELETE,/dashboard,/dashboard,200,456,32306,Mozilla/5.0 (Windows NT 10.0; Win64; x64),41,False
2026-05-15T14:30:09.735852,101.252.100.101,GET,/api/products,/api/products,200,423,34268,Mozilla/5.0 (Windows NT 10.0; Win64; x64),18,False
2026-05-15T14:30:11.737612,104.200.2.87,GET,/api/users,/api/users,201,369,847,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),49,False
2026-05-15T14:30:13.739871,206.183.127.165,GET,user=kellyluis,user=kellyluis&attempt=31,401,402,975,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),3,True
2026-05-15T14:30:15.741407,38.57.172.172,DELETE,/static/images,/static/images,304,174,123,Mozilla/5.0 (Windows NT 10.0; Win64; x64),20,False
2026-05-15T14:30:17.743242,58.59.170.25,GET,/api/products,/api/products,200,128,10231,python-requests/2.28.0,43,False
2026-05-15T14:30:19.744829,190.159.91.51,GET,port=36624,port=36624&scan_type=syn,500,2685,606,python-requests/2.28.0,2,True
2026-05-15T14:30:21.746246,195.176.92.66,GET,/static/css,/static/css,304,335,648,python-requests/2.28.0,18,False
2026-05-15T14:30:23.747610,184.141.195.164,DELETE,/logout,/logout,200,199,35866,Mozilla/5.0 (Windows NT 10.0; Win64; x64),18,False
2026-05-15T14:30:25.749874,145.178.172.34,DELETE,port=58138,port=58138&scan_type=syn,500,2201,478,curl/7.68.0,4,True
2026-05-15T14:30:27.751362,93.163.116.139,PUT,/static/images,/static/images,201,160,566,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,False
2026-05-15T14:30:29.752486,146.204.221.84,POST,/api/orders,/api/orders,200,341,14600,curl/7.68.0,39,False
2026-05-15T14:30:31.753897,116.238.76.97,GET,/logout,/logout,200,339,37822,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),39,False
2026-05-15T14:30:33.755328,69.76.245.82,GET,port=38126,port=38126&scan_type=syn,500,1784,851,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:30:35.756669,23.206.250.221,DELETE,/api/orders,/api/orders,200,66,12361,python-requests/2.28.0,42,False
2026-05-15T14:30:37.758626,126.31.216.27,GET,/login,/login,304,80,496,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),50,False
2026-05-15T14:30:39.759952,24.135.113.225,DELETE,/logout,/logout,200,299,33631,python-requests/2.28.0,29,False
2026-05-15T14:30:41.761558,87.156.138.149,GET,file=play.csv,file=play.csv&size=16MB,403,2051,995,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1,True
2026-05-15T14:30:43.763203,41.115.180.243,GET,/logout,/logout,200,135,46329,Mozilla/5.0 (Windows NT 10.0; Win64; x64),42,False
2026-05-15T14:30:45.764674,161.140.43.169,GET,/static/images,/static/images,200,397,3250,Mozilla/5.0 (Windows NT 10.0; Win64; x64),33,False
2026-05-15T14:30:47.766355,10.77.164.134,GET,/dashboard,/dashboard,304,355,501,Mozilla/5.0 (Windows NT 10.0; Win64; x64),46,False
2026-05-15T14:30:49.767953,106.235.250.133,GET,/logout,/logout,200,172,33674,Mozilla/5.0 (Windows NT 10.0; Win64; x64),50,False
2026-05-15T14:30:51.774388,195.166.222.181,GET,/api/products,/api/products,200,76,31851,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),37,False
2026-05-15T14:30:53.777632,199.140.26.202,GET,/api/users,/api/users,201,483,495,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),30,False
2026-05-15T14:30:55.784494,66.66.31.158,POST,/api/users,/api/users,200,231,2778,python-requests/2.28.0,38,False
2026-05-15T14:30:57.787006,147.93.195.219,DELETE,/api/orders,/api/orders,200,493,24506,curl/7.68.0,10,False
2026-05-15T14:30:59.790160,135.116.105.206,GET,port=2746,port=2746&scan_type=syn,500,2480,413,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2,True
2026-05-15T14:31:01.794452,128.164.169.249,GET,/dashboard,/dashboard,304,92,172,Mozilla/5.0 (Windows NT 10.0; Win64; x64),44,False
2026-05-15T14:31:03.796150,212.148.161.18,GET,/api/users,/api/users,200,166,36457,Mozilla/5.0 (Windows NT 10.0; Win64; x64),41,False
2026-05-15T14:31:05.798770,28.238.195.92,POST,/static/css,/static/css,201,427,997,python-requests/2.28.0,37,False
2026-05-15T14:31:07.800427,17.134.11.102,GET,/static/images,/static/images,304,497,594,Mozilla/5.0 (Windows NT 10.0; Win64; x64),33,False
2026-05-15T14:31:09.802127,6.84.133.184,DELETE,burst=true,burst=true&packets=7676,503,28654,821,curl/7.68.0,4,True
2026-05-15T14:31:11.803711,177.225.169.168,GET,/api/orders,/api/orders,200,228,14064,Mozilla/5.0 (Windows NT 10.0; Win64; x64),40,False
2026-05-15T14:31:13.805180,43.84.118.8,GET,/api/health,/api/health,200,183,32097,curl/7.68.0,22,False
2026-05-15T14:31:15.807242,86.38.206.245,PUT,/dashboard,/dashboard,200,372,40819,curl/7.68.0,10,False
2026-05-15T14:31:17.810478,202.62.246.108,GET,/login,/login,201,233,782,curl/7.68.0,33,False
2026-05-15T14:31:19.811901,134.137.42.160,GET,/api/orders,/api/orders,201,293,355,Mozilla/5.0 (Windows NT 10.0; Win64; x64),22,False
2026-05-15T14:31:21.813169,222.81.142.127,GET,port=156,port=156&scan_type=syn,500,2861,309,python-requests/2.28.0,2,True
2026-05-15T14:31:23.815011,10.19.141.99,GET,file=three.xlsx,file=three.xlsx&size=59MB,403,3836,809,curl/7.68.0,5,True
2026-05-15T14:31:25.816452,58.113.143.143,POST,burst=true,burst=true&packets=6658,503,11887,501,curl/7.68.0,1,True
2026-05-15T14:31:27.817982,145.96.30.103,DELETE,/login,/login,200,267,26943,curl/7.68.0,42,False
2026-05-15T14:31:29.819502,120.137.63.236,PUT,/api/products,/api/products,304,95,726,curl/7.68.0,41,False
2026-05-15T14:31:31.820842,98.245.111.134,DELETE,/login,/login,304,64,468,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),40,False
2026-05-15T14:31:33.822226,118.117.118.97,GET,/login,/login,200,175,34131,curl/7.68.0,21,False
2026-05-15T14:31:35.823768,148.194.49.212,GET,resource=/admin,resource=/admin&token=invalid,401,443,930,Mozilla/5.0 (Windows NT 10.0; Win64; x64),3,True
2026-05-15T14:31:37.825353,34.49.147.159,GET,burst=true,burst=true&packets=6888,503,18059,762,python-requests/2.28.0,4,True
2026-05-15T14:31:39.826472,102.183.109.78,POST,/login,/login,200,219,26093,Mozilla/5.0 (Windows NT 10.0; Win64; x64),17,False
2026-05-15T14:31:41.828114,143.239.109.160,DELETE,/api/orders,/api/orders,200,225,40857,curl/7.68.0,26,False
2026-05-15T14:31:43.829390,166.150.247.36,DELETE,/api/orders,/api/orders,201,152,966,Mozilla/5.0 (Windows NT 10.0; Win64; x64),10,False
2026-05-15T14:32:02.544154,114.210.225.15,GET,/api/users,/api/users,200,450,11710,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),18,False
2026-05-15T14:32:04.552682,76.143.204.160,POST,/dashboard,/dashboard,200,375,12836,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),8,False
2026-05-15T14:32:06.568925,175.240.42.226,GET,/api/products,/api/products,200,135,31908,Mozilla/5.0 (Windows NT 10.0; Win64; x64),43,False
2026-05-15T14:32:08.575999,2.171.141.208,GET,user=lee76,user=lee76&attempt=45,403,427,750,curl/7.68.0,1,True
2026-05-15T14:32:10.584988,55.98.139.186,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=safe,400,12964,804,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),4,True
2026-05-15T14:32:12.601257,53.86.85.249,DELETE,/api/users,/api/users,200,313,11524,Mozilla/5.0 (Windows NT 10.0; Win64; x64),30,False
2026-05-15T14:32:14.612669,47.108.0.164,GET,/logout,/logout,200,151,7529,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),6,False
2026-05-15T14:32:16.617754,56.169.238.228,PUT,/logout,/logout,201,464,529,python-requests/2.28.0,26,False
2026-05-15T14:32:18.633995,52.181.120.48,DELETE,/api/orders,/api/orders,200,146,40462,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),30,False
2026-05-15T14:32:20.693542,61.100.166.238,GET,/api/users,/api/users,304,76,762,Mozilla/5.0 (Windows NT 10.0; Win64; x64),49,False
2026-05-15T14:32:22.696055,147.68.131.73,GET,/logout,/logout,304,480,893,python-requests/2.28.0,35,False
2026-05-15T14:32:24.698841,31.227.195.111,GET,/login,/login,200,394,3266,Mozilla/5.0 (Windows NT 10.0; Win64; x64),18,False
2026-05-15T14:32:26.701982,54.229.47.17,DELETE,/api/orders,/api/orders,200,250,8621,Mozilla/5.0 (Windows NT 10.0; Win64; x64),32,False
2026-05-15T14:32:28.704665,128.142.130.94,DELETE,file=level.xlsx,file=level.xlsx&size=50MB,403,3998,552,curl/7.68.0,2,True
2026-05-15T14:32:30.706886,218.141.232.162,GET,/static/css,/static/css,200,334,26813,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),33,False
2026-05-15T14:32:32.710118,79.174.137.88,GET,/static/images,/static/images,200,448,35406,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),20,False
2026-05-15T14:32:34.717261,14.110.35.172,GET,/logout,/logout,304,311,347,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),45,False
2026-05-15T14:32:36.726634,142.206.223.92,GET,/api/products,/api/products,200,486,35455,python-requests/2.28.0,38,False
2026-05-15T14:32:38.730036,39.201.26.215,POST,/api/orders,/api/orders,200,81,32947,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),28,False
2026-05-15T14:32:40.732343,99.107.226.253,PUT,id=1' OR '1'='1,id=1' OR '1'='1&data=effect,400,8136,419,python-requests/2.28.0,1,True
2026-05-15T14:32:42.736817,67.106.178.195,DELETE,/api/health,/api/health,201,256,326,curl/7.68.0,27,False
2026-05-15T14:32:44.767378,131.49.239.27,DELETE,/static/css,/static/css,200,193,19613,python-requests/2.28.0,12,False
2026-05-15T14:32:46.778102,11.110.116.13,PUT,/static/css,/static/css,201,400,409,Mozilla/5.0 (Windows NT 10.0; Win64; x64),26,False
2026-05-15T14:32:48.799314,221.72.51.166,GET,/static/css,/static/css,304,245,397,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),18,False
2026-05-15T14:32:50.804642,18.234.151.156,DELETE,/static/images,/static/images,304,440,736,curl/7.68.0,9,False
2026-05-15T14:32:52.829432,206.60.9.21,PUT,/api/products,/api/products,200,478,20296,python-requests/2.28.0,6,False
2026-05-15T14:32:54.845252,55.114.41.135,GET,/static/images,/static/images,201,103,217,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),34,False
2026-05-15T14:32:56.857085,67.171.41.49,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=successful,403,5797,857,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),3,True
2026-05-15T14:32:58.859186,121.148.21.254,DELETE,/static/css,/static/css,200,365,42988,curl/7.68.0,35,False
2026-05-15T14:33:00.864619,165.42.31.76,PUT,burst=true,burst=true&packets=6139,503,22895,707,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),3,True
2026-05-15T14:33:02.868104,178.44.79.146,GET,/static/css,/static/css,200,375,23603,python-requests/2.28.0,49,False
2026-05-15T14:33:04.870763,34.93.252.220,PUT,/api/products,/api/products,304,58,267,python-requests/2.28.0,13,False
2026-05-15T14:33:06.873161,135.52.47.116,GET,/static/images,/static/images,201,448,855,curl/7.68.0,49,False
2026-05-15T14:33:08.875866,55.211.141.224,GET,/login,/login,201,426,863,curl/7.68.0,43,False
2026-05-15T14:33:10.878623,197.251.92.243,POST,/api/orders,/api/orders,200,442,42528,python-requests/2.28.0,23,False
2026-05-15T14:33:12.881827,160.61.173.19,DELETE,/api/products,/api/products,200,113,14960,curl/7.68.0,9,False
2026-05-15T14:33:14.883799,144.76.31.135,GET,/logout,/logout,200,225,9124,python-requests/2.28.0,48,False
2026-05-15T14:33:16.886835,75.26.209.55,PUT,/dashboard,/dashboard,304,148,218,python-requests/2.28.0,26,False
2026-05-15T14:33:18.891139,220.174.30.73,POST,file=fire.doc,file=fire.doc&size=16MB,403,2088,838,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),4,True
2026-05-15T14:33:20.893592,73.202.44.42,GET,/login,/login,200,493,1052,python-requests/2.28.0,30,False
2026-05-15T14:33:22.902077,177.204.16.184,DELETE,/api/health,/api/health,201,375,604,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),50,False
2026-05-15T14:33:24.904326,69.46.221.210,GET,/login,/login,304,453,370,python-requests/2.28.0,21,False
2026-05-15T14:33:26.907048,170.222.86.98,GET,/dashboard,/dashboard,304,325,769,curl/7.68.0,20,False
2026-05-15T14:33:28.911709,152.52.57.245,DELETE,/static/images,/static/images,200,94,46553,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),25,False
2026-05-15T14:33:30.914075,129.188.214.184,POST,/dashboard,/dashboard,201,387,733,Mozilla/5.0 (Windows NT 10.0; Win64; x64),37,False
2026-05-15T14:33:32.916880,208.63.25.237,POST,/static/images,/static/images,200,419,45309,Mozilla/5.0 (Windows NT 10.0; Win64; x64),26,False
2026-05-15T14:33:34.934056,10.54.235.213,GET,/logout,/logout,304,413,338,Mozilla/5.0 (Windows NT 10.0; Win64; x64),22,False
2026-05-15T14:33:36.941572,29.116.58.229,DELETE,/static/css,/static/css,304,294,112,Mozilla/5.0 (Windows NT 10.0; Win64; x64),23,False
2026-05-15T14:33:38.946375,13.235.213.140,DELETE,/dashboard,/dashboard,200,305,26527,python-requests/2.28.0,25,False
2026-05-15T14:33:40.950134,171.112.119.183,GET,/static/images,/static/images,200,307,12955,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),7,False
2026-05-15T14:33:42.958998,208.134.206.54,GET,/logout,/logout,200,113,9298,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),49,False
2026-05-15T14:33:44.973450,59.172.96.25,PUT,/dashboard,/dashboard,304,155,148,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),6,False
2026-05-15T14:33:46.993124,168.203.7.67,PUT,resource=/admin,resource=/admin&token=invalid,401,647,437,curl/7.68.0,1,True
2026-05-15T14:33:48.998321,187.8.146.61,GET,/api/health,/api/health,200,253,40410,python-requests/2.28.0,48,False
2026-05-15T14:33:51.001241,88.129.51.175,DELETE,/api/orders,/api/orders,304,235,413,curl/7.68.0,35,False
2026-05-15T14:33:53.003822,100.162.57.97,GET,file=reveal.tiff,file=reveal.tiff&size=69MB,403,3771,681,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),4,True
2026-05-15T14:33:55.007056,39.171.243.111,PUT,/api/orders,/api/orders,200,206,10493,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),23,False
2026-05-15T14:33:57.009834,18.177.78.133,GET,user=ipetty,user=ipetty&attempt=18,403,479,995,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1,True
2026-05-15T14:33:59.022053,145.175.194.130,POST,burst=true,burst=true&packets=5661,503,23699,137,python-requests/2.28.0,5,True
2026-05-15T14:34:01.033511,163.190.222.100,GET,/api/orders,/api/orders,200,164,13331,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),44,False
2026-05-15T14:34:03.036598,120.137.195.231,GET,/api/orders,/api/orders,200,322,46365,curl/7.68.0,46,False
2026-05-15T14:34:05.039268,220.74.189.83,GET,/logout,/logout,304,174,527,Mozilla/5.0 (Windows NT 10.0; Win64; x64),28,False
2026-05-15T14:34:07.041862,161.29.239.151,PUT,/login,/login,304,122,796,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),21,False
2026-05-15T14:34:09.045984,65.25.72.191,GET,/api/products,/api/products,200,287,31199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),46,False
2026-05-15T14:34:11.048802,130.50.36.235,GET,/api/health,/api/health,200,324,9237,curl/7.68.0,9,False
2026-05-15T14:34:13.051048,212.47.149.238,POST,/api/health,/api/health,200,498,47605,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),37,False
2026-05-15T14:34:15.054111,114.204.22.130,PUT,/api/orders,/api/orders,201,419,804,curl/7.68.0,8,False
2026-05-15T14:34:17.059569,163.53.13.76,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=try,403,5934,127,curl/7.68.0,1,True
2026-05-15T14:34:19.064406,67.96.60.170,GET,resource=/admin,resource=/admin&token=invalid,401,638,738,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:34:21.067357,72.1.59.97,GET,burst=true,burst=true&packets=2795,503,26357,125,curl/7.68.0,2,True
2026-05-15T14:34:23.070651,88.75.152.217,GET,/api/orders,/api/orders,200,83,48590,Mozilla/5.0 (Windows NT 10.0; Win64; x64),24,False
2026-05-15T14:34:25.073335,163.130.28.188,POST,/login,/login,200,144,17272,curl/7.68.0,18,False
2026-05-15T14:34:27.075151,51.12.90.41,GET,/logout,/logout,304,186,549,curl/7.68.0,10,False
2026-05-15T14:34:29.076956,18.137.144.4,PUT,/api/health,/api/health,200,109,25652,Mozilla/5.0 (Windows NT 10.0; Win64; x64),24,False
2026-05-15T14:34:31.083784,74.84.182.254,POST,/api/users,/api/users,200,371,41149,python-requests/2.28.0,43,False
2026-05-15T14:34:33.086048,145.59.134.184,POST,id=1' OR '1'='1,id=1' OR '1'='1&data=choose,403,12472,161,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),2,True
2026-05-15T14:34:35.089464,51.157.81.17,GET,burst=true,burst=true&packets=9740,503,14755,362,curl/7.68.0,1,True
2026-05-15T14:34:37.091853,176.226.109.220,GET,port=37486,port=37486&scan_type=syn,500,2449,355,curl/7.68.0,5,True
2026-05-15T14:34:39.097702,83.111.196.53,POST,/api/orders,/api/orders,304,94,678,Mozilla/5.0 (Windows NT 10.0; Win64; x64),19,False
2026-05-15T14:34:41.100732,19.175.113.179,GET,/api/products,/api/products,200,353,6053,Mozilla/5.0 (Windows NT 10.0; Win64; x64),35,False
2026-05-15T14:34:43.108577,49.78.18.161,DELETE,user=klinemargaret,user=klinemargaret&attempt=6,403,289,638,curl/7.68.0,1,True
2026-05-15T14:34:45.116067,113.92.228.167,GET,/static/images,/static/images,200,262,43846,python-requests/2.28.0,20,False
2026-05-15T14:34:47.120700,69.227.226.213,GET,user=robingomez,user=robingomez&attempt=60,403,472,271,Mozilla/5.0 (Windows NT 10.0; Win64; x64),2,True
2026-05-15T14:34:49.123592,98.188.154.101,GET,/api/users,/api/users,200,167,19769,curl/7.68.0,45,False
2026-05-15T14:34:51.126151,1.233.246.54,GET,/static/images,/static/images,200,284,12002,python-requests/2.28.0,8,False
2026-05-15T14:34:53.129101,47.114.172.21,DELETE,/api/orders,/api/orders,200,419,24274,python-requests/2.28.0,38,False
2026-05-15T14:34:55.131708,87.49.156.97,PUT,/logout,/logout,200,254,48486,python-requests/2.28.0,39,False
2026-05-15T14:34:57.134962,59.89.22.245,GET,user=meagangilmore,user=meagangilmore&attempt=67,403,283,116,curl/7.68.0,3,True
2026-05-15T14:34:59.136409,46.177.97.219,GET,id=1' OR '1'='1,id=1' OR '1'='1&data=full,403,10943,525,python-requests/2.28.0,1,True
2026-05-15T14:35:01.137883,218.219.247.154,GET,/logout,/logout,201,146,592,Mozilla/5.0 (Windows NT 10.0; Win64; x64),12,False
2026-05-15T14:35:03.139387,190.56.131.16,PUT,/api/users,/api/users,201,424,280,curl/7.68.0,18,False
2026-05-15T14:35:05.140600,188.140.60.169,GET,/static/images,/static/images,200,226,38667,python-requests/2.28.0,42,False
2026-05-15T14:35:07.141861,93.10.130.166,GET,/logout,/logout,200,492,28405,python-requests/2.28.0,48,False
2026-05-15T14:35:09.145595,45.229.80.122,GET,burst=true,burst=true&packets=6301,503,26449,621,curl/7.68.0,5,True
2026-05-15T14:35:11.148085,206.76.2.7,GET,/api/users,/api/users,200,414,5534,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),44,False
2026-05-15T14:35:13.150703,213.57.56.83,GET,/api/orders,/api/orders,200,191,2655,python-requests/2.28.0,31,False
2026-05-15T14:35:15.152802,46.188.158.189,GET,user=yvonne02,user=yvonne02&attempt=60,403,472,216,python-requests/2.28.0,2,True
2026-05-15T14:35:17.155740,90.150.237.171,POST,file=early.csv,file=early.csv&size=6MB,403,2974,754,curl/7.68.0,3,True
2026-05-15T14:35:19.158599,48.244.27.252,POST,/static/css,/static/css,304,244,985,curl/7.68.0,44,False
2026-05-15T14:35:21.161624,118.213.32.168,GET,/dashboard,/dashboard,200,458,24717,python-requests/2.28.0,37,False
2026-05-15T14:35:23.164455,23.123.48.229,GET,/api/orders,/api/orders,200,282,32459,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),32,False
2026-05-15T14:35:25.166136,120.25.169.133,GET,resource=/admin,resource=/admin&token=invalid,401,712,657,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,True
2026-05-15T14:35:27.167744,217.158.130.111,PUT,port=13405,port=13405&scan_type=syn,500,1345,372,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),4,True
2026-05-15T14:35:29.169070,221.78.163.64,GET,/dashboard,/dashboard,200,477,33599,Mozilla/5.0 (Windows NT 10.0; Win64; x64),33,False
2026-05-15T14:35:31.170870,190.99.235.21,PUT,/api/products,/api/products,200,189,21965,python-requests/2.28.0,29,False
2026-05-15T14:35:33.172809,178.246.8.69,GET,/dashboard,/dashboard,201,422,228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),10,False
2026-05-15T14:38:22.362270,17.94.23.189,GET,/api/users,/api/users,304,396,669,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),25,False
2026-05-15T14:38:24.368102,30.116.117.154,POST,/api/products,/api/products,200,206,10376,Mozilla/5.0 (Windows NT 10.0; Win64; x64),46,False
2026-05-15T14:38:26.375835,107.202.214.57,GET,/logout,/logout,201,298,445,curl/7.68.0,45,False
2026-05-15T14:38:28.381802,26.173.203.239,DELETE,/api/products,/api/products,200,440,38328,python-requests/2.28.0,19,False
2026-05-15T14:38:30.390145,87.157.91.76,DELETE,/static/images,/static/images,304,449,357,python-requests/2.28.0,26,False
2026-05-15T14:38:32.408307,79.215.8.59,PUT,/api/users,/api/users,304,454,976,Mozilla/5.0 (Windows NT 10.0; Win64; x64),14,False
2026-05-15T14:38:34.416629,3.84.158.183,GET,/api/products,/api/products,201,445,646,Mozilla/5.0 (Windows NT 10.0; Win64; x64),25,False
2026-05-15T14:38:36.425735,186.54.20.73,GET,/api/users,/api/users,200,347,26537,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),30,False
2026-05-15T14:38:38.446602,191.165.169.23,GET,/login,/login,304,398,996,python-requests/2.28.0,14,False
2026-05-15T14:38:40.470548,152.145.12.190,GET,file=improve.webm,file=improve.webm&size=91MB,403,3553,413,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),3,True
2026-05-15T14:38:42.473438,16.187.188.158,GET,/api/health,/api/health,200,229,4376,Mozilla/5.0 (Windows NT 10.0; Win64; x64),43,False
2026-05-15T14:38:44.475885,17.206.204.153,POST,/api/products,/api/products,201,381,904,Mozilla/5.0 (Windows NT 10.0; Win64; x64),44,False
2026-05-15T14:38:46.479301,167.197.243.18,GET,/api/users,/api/users,200,198,23346,python-requests/2.28.0,35,False
2026-05-15T14:38:48.483934,76.67.93.183,DELETE,/api/products,/api/products,201,234,266,python-requests/2.28.0,47,False
2026-05-15T14:38:50.486208,95.28.122.216,GET,/static/css,/static/css,304,108,265,Mozilla/5.0 (Windows NT 10.0; Win64; x64),36,False
2026-05-15T14:38:52.491094,24.118.2.47,GET,burst=true,burst=true&packets=7268,503,24760,538,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1,True
2026-05-15T14:38:54.493405,21.187.25.27,GET,/api/users,/api/users,200,64,7201,python-requests/2.28.0,43,False
2026-05-15T14:38:56.496064,169.47.146.122,GET,user=sharon88,user=sharon88&attempt=100,401,425,634,python-requests/2.28.0,5,True
2026-05-15T14:38:58.498751,212.248.66.40,GET,/logout,/logout,304,94,808,python-requests/2.28.0,16,False
2026-05-15T14:39:00.501685,45.79.71.152,GET,/logout,/logout,201,346,765,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),31,False
2026-05-15T14:39:02.505358,35.241.135.235,GET,/api/users,/api/users,200,159,30704,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),12,False
2026-05-15T14:39:04.509392,45.32.37.184,GET,/api/health,/api/health,200,74,42568,python-requests/2.28.0,50,False
2026-05-15T14:39:06.512494,223.26.124.75,GET,user=jodi17,user=jodi17&attempt=15,401,115,417,curl/7.68.0,1,True
2026-05-15T14:39:08.516150,202.34.243.216,DELETE,/api/users,/api/users,200,453,46803,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),37,False
2026-05-15T14:39:10.518954,112.210.133.99,DELETE,port=24896,port=24896&scan_type=syn,500,2555,406,curl/7.68.0,1,True
2026-05-15T14:39:12.521641,86.112.56.61,PUT,/api/orders,/api/orders,201,233,608,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),24,False
2026-05-15T14:39:14.524918,31.213.49.17,GET,/dashboard,/dashboard,200,259,6557,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),46,False
2026-05-15T14:39:16.527502,80.105.58.129,PUT,user=judyli,user=judyli&attempt=79,403,310,616,curl/7.68.0,2,True
2026-05-15T14:39:18.531160,110.39.115.84,POST,/login,/login,304,453,973,python-requests/2.28.0,49,False
2026-05-15T14:39:20.533555,76.142.240.1,PUT,/api/products,/api/products,200,258,9367,python-requests/2.28.0,24,False
2026-05-15T14:39:22.535828,98.47.62.106,GET,/static/css,/static/css,200,343,31074,python-requests/2.28.0,49,False
2026-05-15T14:39:24.538142,121.135.138.215,DELETE,/logout,/logout,304,117,669,curl/7.68.0,30,False
2026-05-15T14:39:26.540581,19.229.210.104,GET,/static/images,/static/images,304,419,625,python-requests/2.28.0,21,False
2026-05-15T14:39:28.542682,91.228.168.221,GET,/api/orders,/api/orders,200,453,2898,Mozilla/5.0 (Windows NT 10.0; Win64; x64),6,False
2026-05-15T14:39:30.544989,58.128.58.9,POST,/logout,/logout,200,140,11661,curl/7.68.0,43,False
